id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Parent Product ID",SKU,Price,"Regular Price","Sale Price","Stock Status",Stock,Visibility,"External Product URL","Total Sales","Attribute Name (pa_test)","Attribute Value (pa_test)","Attribute In Variations (pa_test)","Attribute Is Visible (pa_test)","Attribute Is Taxonomy (pa_test)","Attribute Name (pa_trucks)","Attribute Value (pa_trucks)","Attribute In Variations (pa_trucks)","Attribute Is Visible (pa_trucks)","Attribute Is Taxonomy (pa_trucks)","Attribute Name (pa_wheels)","Attribute Value (pa_wheels)","Attribute In Variations (pa_wheels)","Attribute Is Visible (pa_wheels)","Attribute Is Taxonomy (pa_wheels)","Shipping Class","Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Product Type","Product Categories","Product Tags",Status,Author,Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold IndivIDually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Attributes","Product Version","Variation Description","WC Rating Count","WC Review Count","WC Average Rating","Min Variation Price","Max Variation Price","Min Price Variation ID","Max Price Variation ID","Min Variation Regular Price","Max Variation Regular Price","Min Regular Price Variation ID","Max Regular Price Variation ID","Min Variation Sale Price","Max Variation Sale Price","Min Sale Price Variation ID","Max Sale Price Variation ID","Out of stock?",Section,"Section 1 - icone","Section 2 - icone","Section 3 - icone","Section 1 -  Titre","Section 2 -  Titre","Section 3 -  Titre","Section 1 - Description","Section 2 - Description","Section 3 - Description","Texte en blanc?",Sous-titre,"Visionneuse haut","Fond de lentête",Longueur,Largeur,Wheelbase,Spécifications,"Spécification en noir","Lien vers le complete","Nom et Nom complet","Tag line",Description,"Grosse image","Position géographique","Username Instagram",Map,"Section gauche","Section droite","Liste des vidéos","Catégorie sélectionnée","Section : Visionneuse","Section : Texte dinformation (titre)","Section : Texte dinformation (texte)","Section : Newsletter","Section : Newsletter (image)","Fond de lentête","Section : Texte dinformation (titre)","Section : Texte dinformation (texte)","Fond de lentête","Section : Texte dinformation (titre)","Section : Texte dinformation (texte)","Fond de l'entête","Section : Texte d'information (titre)","Section : Texte d'information (texte)"
1558,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu83a&attribute_pa_trucks=white43,332,332-1558,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks White 180mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 83a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu83a&attribute_pa_trucks=gold43,332,332-1559,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Gold 180mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 83a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu83a&attribute_pa_trucks=satinred50,332,332-1560,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Red 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 83a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu83a&attribute_pa_trucks=satinblue50,332,332-1562,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Blue 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 83a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu83a&attribute_pa_trucks=matteblack50,332,332-1563,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matte Black 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 83a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=satinblue50,332,332-1548,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Blue 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=matteblack50,332,332-1549,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matte Black 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=tiffany50,332,332-1550,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Tiffany White 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=150mmblack,332,332-1551,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Black 150mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=paris169tkp,332,332-1552,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Street Trucks RAW 169mm TKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu83a&attribute_pa_trucks=165savantsgunmetal50,332,332-1553,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 83a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=mattkienzle,332,332-1547,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=satinred50,332,332-1546,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Red 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu83a&attribute_pa_trucks=165savantselectroluxe43,332,332-1554,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 165mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 83a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=gold43,332,332-1545,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Gold 180mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=165savantsgunmetal50,332,332-1537,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=150mmblack,332,332-1535,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Black 150mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=paris169tkp,332,332-1536,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Street Trucks RAW 169mm TKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=165savantsgunmetal43,332,332-1539,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 165mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=savantselectroluxe43,332,332-1540,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=gunmetalsavants43,332,332-1541,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=savantselectroluxe50,332,332-1542,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=gunmetalsavants50,332,332-1543,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=white43,332,332-1544,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks White 180mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=keanu86a&attribute_pa_trucks=165savantselectroluxe43,332,332-1538,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Electro Luxe 165mm 43° RKP",yes,yes,yes,Wheels,"Orangatang Keanu 86a 66mm",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=gunmetalsavants43,332,332-1525,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=gunmetalsavants50,332,332-1527,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal Grey 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=white43,332,332-1528,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks White 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=gold43,332,332-1529,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Gold 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=mattkienzle,332,332-1531,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=satinred50,332,332-1530,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Red 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=matteblack50,332,332-1533,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matte Black 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=tiffany50,332,332-1534,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Tiffany White 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=gold43,332,332-1529,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Gold 180mm 43° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=mattkienzle,332,332-1531,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matt Kienzle Signature 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=tiffany50,332,332-1519,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Tiffany White 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=satinblue50,332,332-1517,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Satin Blue 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=matteblack50,332,332-1518,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Matte Black 180mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer83a&attribute_pa_trucks=150mmblack,332,332-1520,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Black 150mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 83a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,"Hibiscus complete",,,20170402,product,http://www.zenitboards.com/product/the-freeride-complete/?attribute_pa_wheels=kilmer-80a&attribute_pa_trucks=165savantsgunmetal50,332,332-1521,,,,instock,,,,,Test,,no,no,no,Trucks,"Paris Trucks Savants Gunmetal grey 165mm 50° RKP",yes,yes,yes,Wheels,"Kilmer 80a",yes,yes,yes,,,,,,,,variable,,,publish,2,the-freeride-complete,,,the-freeride-complete,10,open,closed,20170402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
